Train_No,Distance,Route_Type,Start_Time,End_Time,Journey_Duration_Hours,Number_of_Stations,Number_of_Stops
77235,36,Short,1900-01-01 16:00:00,1900-01-01 17:05:00,1.0833333333333333,8,7
77237,70,Short,1900-01-01 07:30:00,1900-01-01 09:55:00,2.4166666666666665,18,17
77238,68,Short,1900-01-01 12:15:00,1900-01-01 14:35:00,2.3333333333333335,18,17
77239,47,Short,1900-01-01 15:50:00,1900-01-01 17:25:00,1.5833333333333333,10,9
77240,46,Short,1900-01-01 18:25:00,1900-01-01 19:50:00,1.4166666666666667,12,11
77241,99,Short,1900-01-01 19:45:00,1900-01-01 23:05:00,3.3333333333333335,21,20
77242,68,Short,1900-01-01 04:25:00,1900-01-01 07:10:00,2.75,15,14
77243,49,Short,1900-01-01 17:15:00,1900-01-01 19:40:00,2.4166666666666665,12,11
77244,46,Short,1900-01-01 21:45:00,1900-01-01 23:15:00,1.5,9,8
77245,25,Short,1900-01-01 21:10:00,1900-01-01 21:55:00,0.75,5,4
77246,33,Short,1900-01-01 22:40:00,1900-01-01 23:40:00,1.0,7,6
77247,33,Short,1900-01-01 04:00:00,1900-01-01 05:00:00,1.0,6,5
77248,169,Short,1900-01-01 05:10:00,1900-01-01 09:45:00,4.583333333333333,23,22
77249,143,Short,1900-01-01 10:05:00,1900-01-01 13:40:00,3.5833333333333335,19,18
77250,25,Short,1900-01-01 14:00:00,1900-01-01 14:45:00,0.75,5,4
77251,141,Short,1900-01-01 08:00:00,1900-01-01 11:45:00,3.75,14,13
77252,144,Short,1900-01-01 15:15:00,1900-01-01 18:55:00,3.6666666666666665,14,13
77253,145,Short,1900-01-01 12:10:00,1900-01-01 16:45:00,4.583333333333333,13,12
77254,146,Short,1900-01-01 10:00:00,1900-01-01 13:50:00,3.8333333333333335,14,13
77255,142,Short,1900-01-01 08:00:00,1900-01-01 11:10:00,3.1666666666666665,14,13
77256,144,Short,1900-01-01 11:30:00,1900-01-01 14:30:00,3.0,14,13
77257,83,Short,1900-01-01 18:00:00,1900-01-01 22:00:00,4.0,5,4
77258,83,Short,1900-01-01 19:10:00,1900-01-01 22:40:00,3.5,5,4
77259,148,Short,1900-01-01 04:45:00,1900-01-01 07:55:00,3.1666666666666665,8,7
77260,148,Short,1900-01-01 14:35:00,1900-01-01 19:30:00,4.916666666666667,8,7
77261,81,Short,1900-01-01 08:30:00,1900-01-01 11:35:00,3.0833333333333335,18,17
77262,81,Short,1900-01-01 11:50:00,1900-01-01 14:10:00,2.3333333333333335,18,17
77263,44,Short,1900-01-01 17:00:00,1900-01-01 18:25:00,1.4166666666666667,9,8
77264,94,Short,1900-01-01 18:40:00,1900-01-01 22:00:00,3.3333333333333335,19,18
77265,76,Short,1900-01-01 04:20:00,1900-01-01 06:45:00,2.4166666666666665,11,10
77266,46,Short,1900-01-01 07:30:00,1900-01-01 08:50:00,1.3333333333333333,12,11
77267,65,Short,1900-01-01 15:40:00,1900-01-01 17:35:00,1.9166666666666667,13,12
77268,44,Short,1900-01-01 19:00:00,1900-01-01 20:30:00,1.5,9,8
77269,81,Short,1900-01-01 21:40:00,1900-01-01 00:10:00,2.5,18,17
77270,81,Short,1900-01-01 04:30:00,1900-01-01 07:15:00,2.75,18,17
77271,44,Short,1900-01-01 09:30:00,1900-01-01 11:30:00,2.0,12,11
77272,44,Short,1900-01-01 12:00:00,1900-01-01 14:00:00,2.0,12,11
77273,47,Short,1900-01-01 06:45:00,1900-01-01 07:55:00,1.1666666666666667,3,2
77274,47,Short,1900-01-01 14:35:00,1900-01-01 16:30:00,1.9166666666666667,3,2
77281,31,Short,1900-01-01 09:45:00,1900-01-01 10:35:00,0.8333333333333334,8,7
77282,25,Short,1900-01-01 10:40:00,1900-01-01 11:50:00,1.1666666666666667,5,4
77283,32,Short,1900-01-01 12:10:00,1900-01-01 13:15:00,1.0833333333333333,6,5
77284,32,Short,1900-01-01 15:50:00,1900-01-01 16:50:00,1.0,6,5
77285,25,Short,1900-01-01 17:00:00,1900-01-01 17:55:00,0.9166666666666666,5,4
77286,31,Short,1900-01-01 18:00:00,1900-01-01 19:00:00,1.0,8,7
77287,31,Short,1900-01-01 19:25:00,1900-01-01 20:15:00,0.8333333333333334,8,7
77288,25,Short,1900-01-01 20:20:00,1900-01-01 21:00:00,0.6666666666666666,5,4
77289,32,Short,1900-01-01 21:10:00,1900-01-01 22:15:00,1.0833333333333333,6,5
77290,25,Short,1900-01-01 15:15:00,1900-01-01 16:00:00,0.75,5,4
77291,177,Short,1900-01-01 13:45:00,1900-01-01 18:55:00,5.166666666666667,23,22
77292,178,Short,1900-01-01 08:00:00,1900-01-01 12:50:00,4.833333333333333,25,24
77293,70,Short,1900-01-01 14:45:00,1900-01-01 17:10:00,2.4166666666666665,17,16
77294,98,Short,1900-01-01 08:00:00,1900-01-01 11:45:00,3.75,25,24
77295,171,Short,1900-01-01 12:40:00,1900-01-01 19:15:00,6.583333333333333,36,35
77297,130,Short,1900-01-01 17:50:00,1900-01-01 21:45:00,3.9166666666666665,17,16
77298,272,Medium,1900-01-01 05:30:00,1900-01-01 14:40:00,9.166666666666666,45,44
77401,161,Short,1900-01-01 06:00:00,1900-01-01 10:00:00,4.0,12,11
77402,161,Short,1900-01-01 12:00:00,1900-01-01 15:50:00,3.8333333333333335,12,11
77403,161,Short,1900-01-01 16:00:00,1900-01-01 19:55:00,3.9166666666666665,12,11
77404,161,Short,1900-01-01 20:05:00,1900-01-01 23:50:00,3.75,12,11
77405,14,Short,1900-01-01 10:10:00,1900-01-01 10:55:00,0.75,3,2
77406,14,Short,1900-01-01 11:05:00,1900-01-01 11:50:00,0.75,3,2
77414,121,Short,1900-01-01 04:40:00,1900-01-01 07:30:00,2.8333333333333335,13,12
77415,122,Short,1900-01-01 08:10:00,1900-01-01 11:00:00,2.8333333333333335,15,14
77416,49,Short,1900-01-01 12:00:00,1900-01-01 13:25:00,1.4166666666666667,9,8
77417,50,Short,1900-01-01 14:05:00,1900-01-01 15:25:00,1.3333333333333333,9,8
77418,197,Short,1900-01-01 15:45:00,1900-01-01 21:00:00,5.25,22,21
77419,197,Short,1900-01-01 06:30:00,1900-01-01 11:35:00,5.083333333333333,21,20
77601,26,Short,1900-01-01 04:05:00,1900-01-01 05:25:00,1.3333333333333333,14,13
77602,39,Short,1900-01-01 05:35:00,1900-01-01 07:25:00,1.8333333333333333,23,22
77603,40,Short,1900-01-01 06:10:00,1900-01-01 07:35:00,1.4166666666666667,17,16
77604,25,Short,1900-01-01 07:55:00,1900-01-01 08:55:00,1.0,20,19
77605,27,Short,1900-01-01 06:30:00,1900-01-01 07:40:00,1.1666666666666667,21,20
77606,40,Short,1900-01-01 08:45:00,1900-01-01 10:00:00,1.25,17,16
77607,26,Short,1900-01-01 10:10:00,1900-01-01 11:15:00,1.0833333333333333,14,13
77608,26,Short,1900-01-01 11:35:00,1900-01-01 12:35:00,1.0,14,13
77609,53,Short,1900-01-01 10:10:00,1900-01-01 12:25:00,2.25,26,25
77610,40,Short,1900-01-01 13:15:00,1900-01-01 14:40:00,1.4166666666666667,17,16
77611,13,Short,1900-01-01 12:50:00,1900-01-01 13:25:00,0.5833333333333334,11,10
77612,13,Short,1900-01-01 15:30:00,1900-01-01 16:15:00,0.75,11,10
77613,40,Short,1900-01-01 14:50:00,1900-01-01 16:00:00,1.1666666666666667,17,16
77614,40,Short,1900-01-01 16:55:00,1900-01-01 18:17:00,1.3666666666666667,17,16
77615,26,Short,1900-01-01 16:45:00,1900-01-01 17:55:00,1.1666666666666667,14,13
77616,26,Short,1900-01-01 18:50:00,1900-01-01 20:25:00,1.5833333333333333,14,13
77617,40,Short,1900-01-01 18:22:00,1900-01-01 19:35:00,1.2166666666666666,17,16
77618,40,Short,1900-01-01 19:55:00,1900-01-01 21:20:00,1.4166666666666667,17,16
77619,26,Short,1900-01-01 20:45:00,1900-01-01 21:55:00,1.1666666666666667,14,13
77622,52,Short,1900-01-01 00:40:00,1900-01-01 02:00:00,1.3333333333333333,7,6
77623,52,Short,1900-01-01 05:00:00,1900-01-01 06:25:00,1.4166666666666667,7,6
77630,27,Short,1900-01-01 04:10:00,1900-01-01 05:10:00,1.0,14,13
77631,13,Short,1900-01-01 09:00:00,1900-01-01 09:25:00,0.4166666666666667,4,3
77632,13,Short,1900-01-01 12:10:00,1900-01-01 12:35:00,0.4166666666666667,4,3
77633,13,Short,1900-01-01 14:40:00,1900-01-01 14:58:00,0.3,4,3
77634,13,Short,1900-01-01 16:55:00,1900-01-01 17:15:00,0.3333333333333333,4,3
77635,13,Short,1900-01-01 18:45:00,1900-01-01 19:20:00,0.5833333333333334,4,3
77638,13,Short,1900-01-01 20:45:00,1900-01-01 21:05:00,0.3333333333333333,4,3
77640,13,Short,1900-01-01 06:07:00,1900-01-01 06:26:00,0.31666666666666665,4,3
77641,13,Short,1900-01-01 09:30:00,1900-01-01 09:48:00,0.3,4,3
77642,13,Short,1900-01-01 13:55:00,1900-01-01 14:15:00,0.3333333333333333,4,3
77643,13,Short,1900-01-01 15:25:00,1900-01-01 15:45:00,0.3333333333333333,4,3
77645,27,Short,1900-01-01 17:20:00,1900-01-01 18:17:00,0.95,14,13
77647,13,Short,1900-01-01 20:00:00,1900-01-01 20:40:00,0.6666666666666666,4,3
77649,27,Short,1900-01-01 23:20:00,1900-01-01 00:10:00,0.8333333333333334,14,13
77651,108,Short,1900-01-01 06:15:00,1900-01-01 10:00:00,3.75,8,7
77652,108,Short,1900-01-01 10:30:00,1900-01-01 14:15:00,3.75,8,7
77653,52,Short,1900-01-01 13:30:00,1900-01-01 15:00:00,1.5,4,3
77654,52,Short,1900-01-01 15:15:00,1900-01-01 16:45:00,1.5,4,3
77655,108,Short,1900-01-01 14:45:00,1900-01-01 18:30:00,3.75,8,7
77656,108,Short,1900-01-01 19:00:00,1900-01-01 22:45:00,3.75,8,7
77657,253,Medium,1900-01-01 05:45:00,1900-01-01 12:30:00,6.75,19,18
77658,253,Medium,1900-01-01 13:40:00,1900-01-01 21:00:00,7.333333333333333,19,18
77671,105,Short,1900-01-01 21:50:00,1900-01-01 00:10:00,2.3333333333333335,17,16
77672,105,Short,1900-01-01 06:45:00,1900-01-01 09:10:00,2.4166666666666665,21,20
77673,154,Short,1900-01-01 17:00:00,1900-01-01 21:15:00,4.25,18,17
77674,154,Short,1900-01-01 09:20:00,1900-01-01 13:25:00,4.083333333333333,18,17
77675,154,Short,1900-01-01 19:15:00,1900-01-01 22:55:00,3.6666666666666665,17,16
77676,59,Short,1900-01-01 23:25:00,1900-01-01 02:50:00,3.4166666666666665,6,5
77677,59,Short,1900-01-01 04:15:00,1900-01-01 05:30:00,1.25,6,5
77678,154,Short,1900-01-01 05:40:00,1900-01-01 09:20:00,3.6666666666666665,17,16
77679,39,Short,1900-01-01 08:35:00,1900-01-01 10:25:00,1.8333333333333333,23,22
77680,39,Short,1900-01-01 10:35:00,1900-01-01 11:50:00,1.25,23,22
77681,39,Short,1900-01-01 13:15:00,1900-01-01 14:45:00,1.5,23,22
77682,39,Short,1900-01-01 16:50:00,1900-01-01 18:05:00,1.25,23,22
77683,151,Short,1900-01-01 05:45:00,1900-01-01 09:30:00,3.75,14,13
77684,151,Short,1900-01-01 17:45:00,1900-01-01 21:00:00,3.25,14,13
77689,57,Short,1900-01-01 14:50:00,1900-01-01 16:30:00,1.6666666666666667,5,4
77690,57,Short,1900-01-01 12:55:00,1900-01-01 14:30:00,1.5833333333333333,5,4
77691,151,Short,1900-01-01 14:35:00,1900-01-01 17:15:00,2.6666666666666665,14,13
77693,237,Medium,1900-01-01 06:20:00,1900-01-01 12:25:00,6.083333333333333,22,21
77694,237,Medium,1900-01-01 17:00:00,1900-01-01 23:00:00,6.0,21,20
77695,129,Short,1900-01-01 06:15:00,1900-01-01 10:15:00,4.0,14,13
77696,129,Short,1900-01-01 17:40:00,1900-01-01 22:10:00,4.5,14,13
78009,55,Short,1900-01-01 22:15:00,1900-01-01 23:40:00,1.4166666666666667,8,7
78010,55,Short,1900-01-01 03:15:00,1900-01-01 04:40:00,1.4166666666666667,8,7
78011,55,Short,1900-01-01 06:35:00,1900-01-01 07:55:00,1.3333333333333333,8,7
78012,72,Short,1900-01-01 08:05:00,1900-01-01 09:55:00,1.8333333333333333,11,10
78013,69,Short,1900-01-01 10:10:00,1900-01-01 11:45:00,1.5833333333333333,10,9
78014,17,Short,1900-01-01 12:45:00,1900-01-01 13:32:00,0.7833333333333333,5,4
78015,17,Short,1900-01-01 11:47:00,1900-01-01 12:35:00,0.8,5,4
78016,69,Short,1900-01-01 13:34:00,1900-01-01 15:10:00,1.6,10,9
78017,69,Short,1900-01-01 15:20:00,1900-01-01 17:00:00,1.6666666666666667,10,9
78018,17,Short,1900-01-01 18:05:00,1900-01-01 19:00:00,0.9166666666666666,5,4
78019,17,Short,1900-01-01 17:02:00,1900-01-01 17:55:00,0.8833333333333333,5,4
78020,51,Short,1900-01-01 19:03:00,1900-01-01 20:20:00,1.2833333333333334,7,6
78031,116,Short,1900-01-01 06:00:00,1900-01-01 10:25:00,4.416666666666667,9,8
78032,116,Short,1900-01-01 10:40:00,1900-01-01 15:05:00,4.416666666666667,9,8
78033,147,Short,1900-01-01 15:15:00,1900-01-01 18:45:00,3.5,19,18
78034,147,Short,1900-01-01 19:00:00,1900-01-01 22:40:00,3.6666666666666665,19,18
78051,113,Short,1900-01-01 04:04:00,1900-01-01 06:55:00,2.85,26,25
78052,113,Short,1900-01-01 05:00:00,1900-01-01 07:45:00,2.75,26,25
78053,113,Short,1900-01-01 08:04:00,1900-01-01 10:50:00,2.7666666666666666,26,25
78054,113,Short,1900-01-01 08:50:00,1900-01-01 11:40:00,2.8333333333333335,26,25
78055,113,Short,1900-01-01 12:24:00,1900-01-01 15:15:00,2.85,26,25
78056,113,Short,1900-01-01 13:20:00,1900-01-01 16:05:00,2.75,26,25
78057,40,Short,1900-01-01 16:50:00,1900-01-01 17:50:00,1.0,8,7
78058,40,Short,1900-01-01 15:45:00,1900-01-01 16:40:00,0.9166666666666666,8,7
78059,113,Short,1900-01-01 17:04:00,1900-01-01 19:55:00,2.85,26,25
78060,113,Short,1900-01-01 18:00:00,1900-01-01 20:44:00,2.7333333333333334,26,25
78061,113,Short,1900-01-01 21:04:00,1900-01-01 23:45:00,2.683333333333333,26,25
78101,96,Short,1900-01-01 05:10:00,1900-01-01 07:15:00,2.0833333333333335,15,14
78102,96,Short,1900-01-01 17:15:00,1900-01-01 19:25:00,2.1666666666666665,15,14
78103,150,Short,1900-01-01 07:20:00,1900-01-01 11:15:00,3.9166666666666665,23,22
78104,150,Short,1900-01-01 11:40:00,1900-01-01 16:05:00,4.416666666666667,23,22
78502,27,Short,1900-01-01 09:50:00,1900-01-01 10:50:00,1.0,8,7
78503,165,Short,1900-01-01 17:35:00,1900-01-01 21:50:00,4.25,28,27
78504,165,Short,1900-01-01 05:45:00,1900-01-01 09:25:00,3.6666666666666665,28,27
78505,73,Short,1900-01-01 22:05:00,1900-01-01 23:45:00,1.6666666666666667,10,9
78511,16,Short,1900-01-01 06:05:00,1900-01-01 06:45:00,0.6666666666666666,4,3
78512,16,Short,1900-01-01 06:50:00,1900-01-01 07:30:00,0.6666666666666666,4,3
78513,16,Short,1900-01-01 07:40:00,1900-01-01 08:20:00,0.6666666666666666,4,3
78514,16,Short,1900-01-01 08:25:00,1900-01-01 09:05:00,0.6666666666666666,4,3
78515,16,Short,1900-01-01 10:30:00,1900-01-01 11:10:00,0.6666666666666666,4,3
78516,16,Short,1900-01-01 11:20:00,1900-01-01 12:00:00,0.6666666666666666,4,3
78517,16,Short,1900-01-01 15:30:00,1900-01-01 16:10:00,0.6666666666666666,4,3
78518,16,Short,1900-01-01 16:20:00,1900-01-01 17:00:00,0.6666666666666666,4,3
78519,16,Short,1900-01-01 17:10:00,1900-01-01 17:50:00,0.6666666666666666,4,3
78520,16,Short,1900-01-01 18:00:00,1900-01-01 18:40:00,0.6666666666666666,4,3
78531,60,Short,1900-01-01 08:30:00,1900-01-01 09:55:00,1.4166666666666667,10,9
78534,142,Short,1900-01-01 20:25:00,1900-01-01 23:30:00,3.0833333333333335,18,17
78801,89,Short,1900-01-01 04:30:00,1900-01-01 07:00:00,2.5,16,15
78802,87,Short,1900-01-01 07:50:00,1900-01-01 10:10:00,2.3333333333333335,16,15
78803,89,Short,1900-01-01 09:00:00,1900-01-01 11:35:00,2.5833333333333335,16,15
78804,87,Short,1900-01-01 11:45:00,1900-01-01 14:05:00,2.3333333333333335,16,15
78805,89,Short,1900-01-01 14:45:00,1900-01-01 17:05:00,2.3333333333333335,16,15
78806,87,Short,1900-01-01 17:30:00,1900-01-01 20:05:00,2.5833333333333335,16,15
78807,60,Short,1900-01-01 18:30:00,1900-01-01 20:15:00,1.75,12,11
78808,58,Short,1900-01-01 20:30:00,1900-01-01 22:05:00,1.5833333333333333,12,11
78809,89,Short,1900-01-01 22:30:00,1900-01-01 00:50:00,2.3333333333333335,16,15
78810,87,Short,1900-01-01 05:30:00,1900-01-01 07:50:00,2.3333333333333335,16,15
78811,47,Short,1900-01-01 04:15:00,1900-01-01 05:35:00,1.3333333333333333,9,8
78812,46,Short,1900-01-01 05:55:00,1900-01-01 07:15:00,1.3333333333333333,9,8
78813,47,Short,1900-01-01 10:35:00,1900-01-01 11:55:00,1.3333333333333333,9,8
78814,46,Short,1900-01-01 12:15:00,1900-01-01 13:35:00,1.3333333333333333,9,8
78815,149,Short,1900-01-01 09:20:00,1900-01-01 13:05:00,3.75,19,18
78816,129,Short,1900-01-01 05:50:00,1900-01-01 09:05:00,3.25,18,17
78817,89,Short,1900-01-01 21:00:00,1900-01-01 23:05:00,2.0833333333333335,10,9
78818,104,Short,1900-01-01 13:15:00,1900-01-01 15:50:00,2.5833333333333335,11,10
78819,249,Medium,1900-01-01 16:40:00,1900-01-01 00:20:00,7.666666666666667,28,27
78820,249,Medium,1900-01-01 10:20:00,1900-01-01 16:15:00,5.916666666666667,28,27
78821,89,Short,1900-01-01 12:15:00,1900-01-01 15:00:00,2.75,16,15
78822,87,Short,1900-01-01 15:30:00,1900-01-01 18:05:00,2.5833333333333335,16,15
78824,89,Short,1900-01-01 16:00:00,1900-01-01 18:00:00,2.0,10,9
78825,87,Short,1900-01-01 18:10:00,1900-01-01 20:10:00,2.0,10,9
78826,87,Short,1900-01-01 07:00:00,1900-01-01 09:00:00,2.0,10,9
78827,89,Short,1900-01-01 09:10:00,1900-01-01 11:10:00,2.0,10,9
79301,242,Medium,1900-01-01 18:30:00,1900-01-01 00:55:00,6.416666666666667,26,25
79302,242,Medium,1900-01-01 02:35:00,1900-01-01 09:40:00,7.083333333333333,26,25
79303,188,Short,1900-01-01 09:45:00,1900-01-01 14:00:00,4.25,19,18
79304,188,Short,1900-01-01 14:10:00,1900-01-01 18:10:00,4.0,18,17
79305,139,Short,1900-01-01 07:45:00,1900-01-01 11:35:00,3.8333333333333335,20,19
79306,139,Short,1900-01-01 13:00:00,1900-01-01 16:40:00,3.6666666666666665,20,19
79307,21,Short,1900-01-01 16:50:00,1900-01-01 17:50:00,1.0,6,5
79308,21,Short,1900-01-01 18:00:00,1900-01-01 18:55:00,0.9166666666666666,6,5
79309,139,Short,1900-01-01 19:10:00,1900-01-01 23:10:00,4.0,20,19
79310,139,Short,1900-01-01 06:00:00,1900-01-01 09:50:00,3.8333333333333335,20,19
79311,21,Short,1900-01-01 10:10:00,1900-01-01 11:05:00,0.9166666666666666,6,5
79312,21,Short,1900-01-01 11:15:00,1900-01-01 12:10:00,0.9166666666666666,6,5
79313,139,Short,1900-01-01 14:00:00,1900-01-01 18:05:00,4.083333333333333,20,19
79314,139,Short,1900-01-01 10:00:00,1900-01-01 13:50:00,3.8333333333333335,20,19
79315,21,Short,1900-01-01 21:05:00,1900-01-01 22:00:00,0.9166666666666666,6,5
79316,21,Short,1900-01-01 22:10:00,1900-01-01 23:05:00,0.9166666666666666,6,5
79317,139,Short,1900-01-01 05:30:00,1900-01-01 09:25:00,3.9166666666666665,20,19
79318,139,Short,1900-01-01 18:20:00,1900-01-01 22:00:00,3.6666666666666665,20,19
79319,21,Short,1900-01-01 14:40:00,1900-01-01 15:35:00,0.9166666666666666,6,5
79320,21,Short,1900-01-01 13:20:00,1900-01-01 14:15:00,0.9166666666666666,6,5
79321,21,Short,1900-01-01 18:00:00,1900-01-01 18:55:00,0.9166666666666666,6,5
79322,21,Short,1900-01-01 16:50:00,1900-01-01 17:45:00,0.9166666666666666,6,5
79323,21,Short,1900-01-01 20:20:00,1900-01-01 21:15:00,0.9166666666666666,6,5
79324,21,Short,1900-01-01 19:10:00,1900-01-01 20:05:00,0.9166666666666666,6,5
79325,21,Short,1900-01-01 22:45:00,1900-01-01 23:40:00,0.9166666666666666,6,5
79326,21,Short,1900-01-01 21:35:00,1900-01-01 22:30:00,0.9166666666666666,6,5
79413,51,Short,1900-01-01 13:35:00,1900-01-01 15:20:00,1.75,13,12
79414,51,Short,1900-01-01 13:30:00,1900-01-01 15:00:00,1.5,13,12
79415,51,Short,1900-01-01 11:15:00,1900-01-01 13:00:00,1.75,13,12
79416,51,Short,1900-01-01 11:10:00,1900-01-01 12:40:00,1.5,13,12
79417,51,Short,1900-01-01 07:05:00,1900-01-01 08:45:00,1.6666666666666667,13,12
79418,51,Short,1900-01-01 06:50:00,1900-01-01 08:30:00,1.6666666666666667,13,12
79419,51,Short,1900-01-01 18:00:00,1900-01-01 19:40:00,1.6666666666666667,13,12
79420,51,Short,1900-01-01 17:45:00,1900-01-01 19:25:00,1.6666666666666667,13,12
79421,51,Short,1900-01-01 05:00:00,1900-01-01 06:40:00,1.6666666666666667,13,12
79422,51,Short,1900-01-01 09:05:00,1900-01-01 10:45:00,1.6666666666666667,13,12
79423,51,Short,1900-01-01 15:35:00,1900-01-01 17:20:00,1.75,13,12
79424,51,Short,1900-01-01 19:55:00,1900-01-01 21:35:00,1.6666666666666667,13,12
79425,51,Short,1900-01-01 09:20:00,1900-01-01 11:00:00,1.6666666666666667,13,12
79426,51,Short,1900-01-01 15:30:00,1900-01-01 17:00:00,1.5,13,12
79427,51,Short,1900-01-01 20:10:00,1900-01-01 21:50:00,1.6666666666666667,13,12
79428,51,Short,1900-01-01 04:45:00,1900-01-01 06:25:00,1.6666666666666667,13,12
79429,63,Short,1900-01-01 22:35:00,1900-01-01 00:30:00,1.9166666666666667,5,4
79430,63,Short,1900-01-01 01:50:00,1900-01-01 03:20:00,1.5,5,4
79431,68,Short,1900-01-01 15:15:00,1900-01-01 16:55:00,1.6666666666666667,10,9
79432,68,Short,1900-01-01 07:55:00,1900-01-01 10:10:00,2.25,10,9
79433,109,Short,1900-01-01 18:50:00,1900-01-01 21:55:00,3.0833333333333335,15,14
79434,109,Short,1900-01-01 06:00:00,1900-01-01 08:55:00,2.9166666666666665,15,14
79435,109,Short,1900-01-01 10:25:00,1900-01-01 13:25:00,3.0,15,14
79436,109,Short,1900-01-01 13:50:00,1900-01-01 16:40:00,2.8333333333333335,15,14
79437,118,Short,1900-01-01 17:15:00,1900-01-01 20:30:00,3.25,17,16
79438,117,Short,1900-01-01 05:00:00,1900-01-01 07:50:00,2.8333333333333335,17,16
79441,28,Short,1900-01-01 07:10:00,1900-01-01 07:55:00,0.75,5,4
79442,28,Short,1900-01-01 08:10:00,1900-01-01 08:55:00,0.75,5,4
79443,28,Short,1900-01-01 09:30:00,1900-01-01 10:20:00,0.8333333333333334,5,4
79444,28,Short,1900-01-01 13:05:00,1900-01-01 13:50:00,0.75,5,4
79445,98,Short,1900-01-01 16:35:00,1900-01-01 20:10:00,3.5833333333333335,14,13
79446,28,Short,1900-01-01 17:30:00,1900-01-01 18:15:00,0.75,5,4
79447,28,Short,1900-01-01 19:20:00,1900-01-01 20:05:00,0.75,5,4
79448,28,Short,1900-01-01 20:20:00,1900-01-01 21:05:00,0.75,6,5
79449,47,Short,1900-01-01 10:30:00,1900-01-01 12:00:00,1.5,7,6
79450,47,Short,1900-01-01 12:15:00,1900-01-01 13:45:00,1.5,7,6
79451,28,Short,1900-01-01 22:00:00,1900-01-01 22:45:00,0.75,5,4
79452,28,Short,1900-01-01 06:00:00,1900-01-01 06:45:00,0.75,5,4
79453,28,Short,1900-01-01 12:10:00,1900-01-01 12:55:00,0.75,5,4
